sentence	label
乘务员留神有什么东西掉下来。	1
英国的中文老师。	1
百分之九十的学生能找到工作。	1
他不敢做我能的事。	0
妈妈给累病了。	1
他们俩在一起是说说笑笑，开心得不得了。	1
他不会做起事来很用心。	0
宝荣才会在后院跟朋友玩今天。	0
小红升二楼拿书包。	0
张三会说张三喜欢张三的老师，李四也会说张三喜欢张三的老师。	1
他家有三种这瓶酒。	0
气球升上了天。	1
张三打死过一个人。	1
他养一只兔子。	1
他的手把栏杆抓得紧绷绷。	0
他在赶做什么。	0
看起来书卖得很好。	1
何不见面一叙。	1
张三在宿舍里呆。	0
他们各拿走五本书。	1
她哼着歌散步。	1
他戳一针。	0
张三侮辱了李四。	1
张三这个人不认识。	0
上海，我去过好几次。	1
张三经常的比偶尔的更关心他。	0
张三打了李四，但我不知道是多狠。	1
阿Q哭了赵家。	0
他会不会也去？	1
我送一本书给每个人。	0
英国前三位首相都是高学历。	1
老人给摔倒了。	0
玛丽写工作报告的时候，张三到家了。	1
阿Q不要什么。	0
杯子差点没摔碎了。	0
米饭吃到肚子里。	1
玛丽的批评把李四激怒了。	1
张三哭湿了手帕。	1
有没有谁想吃苹果的。	1
我是去年出差去上海的。	1
他就是一大位老师。	0
张三买了一些东西，但是我不知道是什么。	1
是你睡那张床。	1
凯特被东尼写给了一封信。	0
我喜欢这绿油油的一片草地。	1
我喜欢昨天的饭，尤其喜欢喝其中的汤。	1
张三明天仍可能后天赢了那场比赛。	0
她还切钝了你的菜刀。	1
他不能做我敢的事。	1
张三弹了一天弹得很累。	1
张三坐上了头等舱。	1
张三激怒李四会哭。	0
他买书不不重要。	0
没有客人来。	1
张三打破一个杯子。	1
他的身体非常累垮了。	0
他先动的手。	1
你比我在国内一辈子还赚得多。	1
张三希望李四会喜欢音乐；我也希望李四是。	0
有一个人慢慢走了过来。	1
吃，我是吃过，不过没吃多少。	1
他们出去买甜点，买不到好吃又不会胖的。	1
饭我正热着呢。	1
她写疼了手指。	0
垃圾在楼底下扔。	1
你担心他会怎么样处理那件事情？	0
有一幅画挂在墙上。	1
李四怕吸血鬼。	1
一个男生考得好。	1
接着到几位教授的研究室辞行。	1
这些书不好看。	1
张三骑得很累。	1
张三比李四写了一篇很长的论文。	1
她累垮了士兵的身体。	0
这不能避免有什么人随便进来。	1
张三被从学校拐走了。	0
水被我浇了花。	0
他胖着。	0
五个小孩吃不完三碗饭。	1
他很骄傲，但我不知道多骄傲。	1
市场都被你们给占了。	1
张三把枪口对准了敌人。	1
我睡这张床。	1
他一向否认自己进军情五处之前当过间谍。	1
李四非常愤怒是因为玛丽突然离开。	1
我想起来我以前的时候。	1
我看见了张三下棋的李四辩论的对手。	0
邓小平逝世的我昨天听到的消息很令我吃惊。	0
我对张三和李四学生很关心。	0
衣服给叠得整整齐齐了。	1
看守不小心把犯人给跑了。	0
是上海人，小毛。	1
他生病了，可是但是他仍然去上班。	0
自从李奇吃那盒药以来，他的病情减轻了不少。	1
也许他会爱上你。	1
张三砸得杯子都碎了。	0
我昨天碰上了老师。	1
张三箭射到靶子上。	1
对这件事张三有责任很大。	0
姐姐棉布的衣服洗干净了。	0
我随口问问的，没有别的意思。	1
脏水泼到马路上。	1
大雨洗冷水。	0
一位青年作家就很勇敢，他在无人吹喇叭抬轿子的情况下，孤身一人去高等学府签名售书，一看购销不旺他便改为签名赠书。	1
张这么大了，张三还在吃父母，太不应该了。	0
他静静的。	0
所谓的汤其实是水。	1
张三感动了李四。	1
他很骄傲，但我不知道是多。	0
一个女孩正在阳台上唱歌。	1
你好吗？	1
我想知道你喜欢是谁。	0
他昨天飞经东京。	1
王五很聪明地没有回答记者的问题。	1
我喜欢这些饺子。	1
张三喜欢游泳，王五也喜欢游泳，他们都是。	0
张三和李四合教了一门课。	1
你要是不听我的话，我就不给你糖吃。	1
这本书，是他看，不是我看。	1
吃水果的时候，他只很少吃苹果，他一般会再吃点梨。	0
喂，吃饭了！	1
他敢做每件我也不敢的事。	0
两个男人在一起总是会吵架。	1
他们要买的这里都有。	1
章伯钧压根儿否认存在什么“章罗联盟”。	0
漂亮的女孩通常很难相处。	1
稻田绿油油的。	1
他居然听任有什么人随便进来。	0
苹果相当红了。	1
我老爸驾车根本不留神，也不系安全带。	1
谁没都来？	0
张三写的论文比李四写长。	0
她去学校不？	1
但是我很温柔，虽然我很丑。	0
张三煮米饭糊了。	1
张三所跳的舞很动人。	1
他手里有一杯水。	1
在学校，我看到一些受了伤的学生。	1
我昨天画了一张画，可是没画完。	1
保罗认为那首诗很优美，即使他不认识那位诗人。	1
他们会不会到底赢这场比赛？	0
我想知道一只猫那时候是不是在爬树。	1
那个孩子冻病了。	1
我给每个他要的人一本书。	0
张三砍了树。	1
昨天我差点没找你去了。	1
张三昨天再去台北，把工作做完。	0
他对那件事的严厉的批评令人们很震惊。	1
连旅行我都不坐飞机。	1
李四每个人都没见过。	1
我喝醉了香槟。	0
李四在穿一件裙子。	1
全部的东西他都喜欢。	1
桩子打浅了而且松了。	1
安静，上课了。	1
如果你找到谁，就把他请来。	1
他坏了。	0
学生们都读完了这本书。	1
我们全村才两千人。	1
他今天不来，明天也要来的。	1
牛奶运在厂里。	0
这本书连他都不看。	1
露露高丽丽三公分。	1
你明天到我这里去。	0
他快速地向我跑过来。	1
钟声又再响起。	1
张三当时气得慌。	1
约翰比玛丽认为汤姆高。	0
他们制造了一起车祸。	1
玛丽去世个消息让所有人震惊。	0
丽丽要写支毛笔。	0
一位小姐热情地接待了那个男孩。	1
我有三本张三的书。	1
清晨，一个喝醉酒的司机撞倒少女后逃之夭夭。一个诗人是这起车祸的见证者因而被传到警察局。	1
你可以把车子从纽约开回来。	1
我请过两次那个人。	1
原因，我调查过小Ｄ被打的。	0
有五个小孩吃不完十碗饭。	0
他们你一句，我一句，说个没停。	1
没吃饭三天了。	0
张三不是美国人，王五也不是。	1
我想买不用洗手的自动马桶。	1
河水冻住了。	1
这件事，张三通常做起来很认真。	1
我明天会到你那里来。	1
我想杀它一个措手不及和它一个片甲不留。	0
老李在厨房里用刀子跟他们开罐头。	1
他居然喝了我三瓶酒！	1
他念着书，兼做着事。	0
我娶了他家一个闺女；他娶了我家。	0
我正在赶昨天拿回来的作业。	1
我们听讲的同学们被赵先生的勃然一怒送愣住了。	0
那些作家根本不避免描写性生活。	1
他们便轻轻落下水面。	1
高高的明耀，你摸不到他的头。	0
我们把他的秘密发现了。	0
跳动的灯火使我的眼睛酸痛。	1
王五很妥当地回答了记者的问题。	1
他只怎么修了车？	0
张三比李四在美国吃得开。	1
这歌给唱红了。	1
小鸟落树枝上。	1
这里有更多书包，慢慢挑。	1
请你告诉他邓小平逝世的消息。	1
约翰不喜欢玛丽，比尔也是。	1
小Ｄ的车子最娇贵，阿Ｑ的车子则最粗壮。	0
张三买了第三栋房子。	1
我们送了他一张票；他们也送了他。	1
他骑那匹马骑得很累。	1
那盆衣服洗累了姐姐。	0
林伊可能王五击出了一支全垒打。	0
巴黎和会根本拒绝讨论中国的提案。	1
他还也不愿意买最贵的安全软体。	0
张三跳起舞来了。	1
张三比李四更还高。	0
电视机人家给修了修。	1
露露高了蜜蜜。	0
李奇没吃过这个大碗。	1
校长分给每人我们十个大学生。	0
他们明天会来一个客人；我们也会。	1
李四给休息了。	0
凉补吃的时间很关键。	0
石头丢水井里。	1
小车比大车容易开。	1
双脚尚未站稳，脸上便接住金大印重重的一拳。	1
每个人，我认为都会去。	1
李四骑累了马。	0
你小心给我。	0
来它一个自国外。	0
张三哭得很累。	1
这盒草莓甜甜的。	1
他写了三次检查。	1
这样重要的事情也会忘记？	1
小芳和小梅俩是妯娌。	1
最多两个人敢跟谁打架？	0
张三没有被李四打伤手。	1
王五大声很不礼貌地抱怨。	0
左手是绑红绳。	1
张三要一份名单，但我不知道是多详细的。	1
我对阿Q们每个都有偏好。	0
东西被凯特打了一拳。	0
我坐车子坐小Ｄ的。	0
她吃了三次面了，好吃，还想吃。	1
张三疼得直叫。	1
我只坐小D的车子。	1
饭后，他喜欢抽根烟。	1
发动机给开爆了。	1
我们给了他一张票；他们也给了他。	0
张三在黑板上写字。	1
邓小平逝世的那场球家喻户晓。	0
李四吞吞吐吐的样子把林一急死了。	1
他为什么没来？	1
张三喜欢游泳，王五也喜欢游泳，他们都是喜欢游泳。	1
中午饭他吃了一半。	1
我把李四认识了很久了。	0
我送一个人每本书。	0
有学生认识他。	1
请你告诉他你昨天听到的消息。	1
前六个学生去过台北。	1
那三只狗太吵了。	1
张三同李四一样高。	1
我认识那个昨天来找你的学生，但不认识这个今天来找你的学生。	1
他回学校来拿东西。	1
他们压根儿无法防止人口流动。	1
什么人不都来？	0
昨天大概一二十个人都吃坏了肚子。	1
他们到操场上演戏。	1
阳台上，一个女孩正在唱歌。	1
这个手机有点重了。	1
我看到了十磅这个学生。	0
他咳了。	1
他在学校是碰见了张三。	1
农田给毁了。	1
她教得累了。	1
约翰吓病了玛丽。	1
你昨天买的贵重的礼物被我丢了。	1
这辆破车开得我吓死了。	1
张三怎么样修车？	0
我吃过小Ｄ做的茵香豆，但没吃过吴妈做的茴香豆。	1
张三每周学习这架钢琴。	1
这件事他给知道了。	0
他笑在脸上。	0
珠穆朗玛峰呢，多么高啊！	1
阿贵经常缝缝补补衣服。	1
李四高了张三两寸。	1
实时短剧看起来已经是综艺节目主流。	1
他敢吃每道我不能的菜。	0
这趟任务总共开了八趟车。	0
猪肉我吃了，蛇肉可是我没吃。	0
那把刀吧，小王应该会用来切菜。	1
他去到学校拿东西。	1
李逵累哭了两天。	0
张三去比李四来更合适。	1
父亲的死使她非常悲痛。	1
没买过书的人很少。	1
张三在黑板上写上字。	1
来的是什么？	1
张三更高比李四。	0
消息写黑板上。	0
那封信被我叫李四请王五托他妹妹寄走了。	1
有三个学生，我知道在学校受伤了。	0
他们逃大山里。	0
他不买什么？	1
小王吧，班主任喜欢他还是不喜欢？	0
他养兔子。	1
我把他认识三年了。	0
张三帅。	1
每个买了房子的人都需要修理屋顶。	1
小明买了六本书。	1
他吹破气球了。	1
这东西贵了。	1
我听到了炒饭的声音。	1
曹军大部分是北方人，不习惯水战。	1
张三买饼干比玛丽吃蛋糕多。	0
我没过问他对这个案子所进行的调查。	1
你那三点对那件事的批评有些牵强。	0
他已经把很多孩子先带回去了。	1
他切了。	1
有一个人来了。	1
这就是张三觉得李四会开出来的价码。	1
张三是喜欢上看电影的。	0
对李四张三很客气。	1
美国当局曾从不怀疑飞碟是其他国家的秘密武器。	0
喜欢他的人看到谁？	0
出太阳了。	1
张三只是偶尔去参加讨论会。	1
学生们一人啊，应该送三本书给老师。	1
当时我们被蒋先生智慧的狡黠给震住了。	0
他没找第三年的博士生，却把第一年的博士生都找了过来。	1
虽然我很开心。	1
张三把李四的看法很赞成。	0
他是被谁骗了？	1
这孩子追得我直喘气。	1
张三来不来，李四就留下来呢？	0
李四来得真巧。	1
他们吃过饭了。	1
水清清的。	1
医疗团队要防备有什么人突然生病，否则将影响研究进度。	1
张三考完试了，但我不知道考得怎么样。	1
老王呢，先带过来给我看一下！	1
两个人切一把刀。	0
我挺感激她的。	1
他们从来没有差哭鼻子了。	0
他送张三这个礼物送得很好。	1
她走路走了一小时。	1
我喜欢张三和李四学生。	0
科学家成功地使一位瘫痪病人用脑力驱动控制完成他原来无法自控的排尿。一位匹茨堡的四肢瘫痪病人已经能用脑电波玩电子游戏。	0
李四被张三担心。	0
张三洗了他的衣服。	1
张三喝酒了。	1
衣服叠得整整齐齐了。	1
张三的脸红红的。	1
他们各咬了那个苹果一口。	1
她拿来了一碗汤。	1
张三有妹相伴他。	0
小明昨天在家比小军今天在学校开心。	0
他推了一辆脚踏车过来。	1
那本小说张三说李四读完了。	1
饭吃完了。	1
坐在后排的同学都在划手机。	1
他们演在操场上。	0
小明要不要站起来？	1
他根本后悔年轻时抛下父母，远走他乡。	0
我没跑远，本来想去我姨妈家的，走了一段路，心里害怕又回来了，加了衣服一直在小花园坐到天亮。	1
有百分之三十的人没去投票。	1
我不认为那个男生很有趣。	1
张三付出的跟李四偷窃的代价是一样的。	0
我有个弟弟在上海，没有哥哥。	0
一个二次方程式都有两个不同的解。	1
除了会跳舞，李四会还弹钢琴。	1
他给病了。	0
这种事，张三做得很认真。	1
很多人，我猜不会去投票。	1
他在心里乐，嘴上不说。	1
他一向没有否认自己进军情五处之前当过间谍。	1
他喜欢每个我不是的人。	0
大家都很气愤当局对外国人卑躬屈节。	1
河水给冻住了。	1
那件衣服算好看了。	1
约翰喜欢什么呢？	1
我看见猫在院子里打架。	1
医生说他患了严重的病症。	1
张三那本书还没看完。	1
张三代数喜欢，李四几何喜欢。	0
他送一个男孩一本书；我送一个女孩。	1
学生们各笑了两分钟。	0
这道题难难的。	1
王五买了手枪很诡秘地。	0
连吃，他都没吃几口。	1
他洗了衣服。	1
你吃得痛不痛快？	1
张三更公开地批评你。	0
他骑得累骑马。	0
我以为你看到什么。	1
我老爸驾车压根儿不留神，也没有系安全带。	0
内用通常都比外带价格还贵一点。	1
你给介绍介绍这位是谁。	1
张三没有来，我不知道怎么没有。	0
这些书我都读完了。	1
法庭裁定张三有罪。	1
张三比李四高两公分。	1
我好心劝他，却被他不理不睬。	1
我弄断了张三的三支铅笔。	1
幸亏消防队员来得快的那场火没有造成太大的损失。	0
我和他们都一样高。	1
他问明白了这个问题。	1
我想看你说张会带回来的。	0
我不晓得他买书不。	1
他对你的分析的批评很到位。	0
从法国为了什么来了三个工程师？	0
有两个人躺在地上。	1
这瓶酒醉得张三站不起来。	0
绿茶喝小杯。	0
丽丽买的书都很贵。	1
王五有三只这种狗。	1
东尼写给学生们一人三封信。	1
敌人到城里攻。	0
他研究东北的方言，我研究北京的。	1
这两年，我巳经横了两大箱子的语法书了。	1
他是骗子。	1
他敢去每个我不能的地方。	0
温都太太到底给早饭端来了。	0
他们写的哪封信我都看。	1
你猜为什么他昨天没来？	1
既说愿相助小李。	0
这是一张后面能写的纸。	1
小王啊，喜欢吃米饭还是面条？	1
他很写疼了手指。	0
阿Q论为了什么都应该离开。	0
房子给卖掉了。	1
阿Q在哭。	1
上个月，我用这把刀砍伤了一头狼，差点儿就砍死了，可惜给逃走了。	1
李奇在逛那家刚开张的商店。	1
他只愿不愿意修车？	0
那个化妆品使用起来清爽，不黏腻。	1
谁会都来？	0
这个女孩子身材窈窈窕窕的。	1
他有妹相伴。	0
一个朋友的孩子不会找到工作。	0
我知道了张三会偷东西的证据，但我找不到李四也会的证据。	0
阿Q明天去上海，黛玉而下星期才去。	0
李四煮了饭，他还洗了碗。	1
小王吧，喜欢吃米饭还是面条？	1
衣服被洗干净了。	1
玛丽的批评故意激怒李四。	0
那些顾客买贵了的化妆品。	0
满桌是书。	1
请把货物在仓库里。	0
我因为张三罚一个男学生一本书很高兴。	0
兜里是包烟卷。	1
便宜都被他给我沾光了。	1
她的妈妈怀疑孩子吃了什么东西。	1
第一年的博士生常哭天喊地。	1
李四遇见了一个老师。	1
李四讲得清楚不清楚？	1
不可能有任何人得奖。	1
李四在厨房里跟他们用刀子开罐头。	1
干社会主义我是一百个拥护，一千个赞成。	1
他想雇佣会讲一口标准英文的人，但我不知道是多流利的。	1
是谁告诉你的？	1
一只生病的猫通常睡整天觉。	1
他们运在工地上。	0
写了字的纸不要扔掉。	1
他拿来并且去一碗汤。	0
李四怕成龙。	1
无论谁什么都吃。	0
阿Q忽视任何人的存在。	1
张三比李四有点高一点。	0
他都已经学了三年中文了。	1
所有的学生都为什么打李四？	0
我要向每个妈妈致敬。	1
嫉妒沮丧比嫉妒悲伤好多了。	1
是谁买了那本字典？	1
他的手把栏杆抓得紧紧。	0
张三教过三个学生很聪明。	0
敌人半夜来偷袭。	1
阿Q给你们写了一封信。	1
电影太有看头了。	1
玛丽在五分钟内激怒了李四。	1
他打开书包，拿出一叠钞票给我看。	1
那件事让他很烦恼。	1
自己人有帮自己人。	0
肖像画到墙上贴。	0
张三拜见了他的老师，李四也是。	1
阿眉胖了。是在他同餐桌一个老飞行员的督促下胖的。	0
有三个学生喜欢书。	1
小王啤酒喝的。	0
红很好看。	0
张三喜欢游泳，我也是喜欢游泳。	1
那封信被我派张三偷走了。	1
张三没把电视弄坏。	1
她扇了丈夫两巴掌。	1
那些铅笔是张三的。	1
我追得筋疲力尽。	1
他们离婚的谣言传遍了公司。	1
因为他不会，我一定得照顾他们。	0
我们玩它一个痛快。	1
他急得大哭起来。	1
李四在皮球上扎了两针。	1
你对那件事的严厉的批评很到位。	0
他们跑得不快。	1
李四训练马训练得怎么样？	1
他吃了一个苹果，你也吃了一个。	1
小S给唱哭了。	1
那本小说，我哥哥麻烦得我没心思看。	0
我把那只狐狸追得筋疲力尽。	1
他写这支毛笔。	0
他看到了一个男孩；我也看到了。	1
他关了厂里的总闸。	1
张三和李四俩都合教一门课。	0
我知道这件事。	1
总理这次来我家吃饭，使先父十分高兴。	0
老张和老李是同乡。	1
约翰扭干了毛巾。	1
妈妈把我的玩具给扔了好几个。	1
有谁想吃苹果吗？	1
以前每天晚上我都要看它几本杂志。	1
小张吃圆了肚子。	1
我让你住三天。	1
张三不喜欢李四，但王五是。	0
因为他过重，他所以不用当兵。	0
我看到三个客人点了牛肉面。	1
李四想胖了三公斤。	0
他敢做每件我也不能的事。	0
教室里坐着一个男生和一个女生。	1
张三没被他卖了。	0
张三需要吸血鬼咬他。	1
懂个法文有甚么了不起。	1
张三高过。	0
对经理他成见很深。	1
张三当时气得不够呛。	0
老人摔倒了。	1
张三三本书看了两本。	1
小王啊，班主任喜欢他还是不喜欢他？	1
他是站在门口说的。	1
张三昨天看见李四的。	1
张三比李四高。	1
他同意做些什么来补救。	1
他虽然很忙，但是对于文件从来没有欠读一章一段。	1
三天没吃了饭。	0
张三不喜欢李四，但王五喜欢。	1
第五个小孩吃不完十碗饭。	1
两个男人总是能胜过一个小孩。	1
张三公开地比私底下地更会说人坏话。	1
你这么一说，我知道。	1
上海，我去了好几次。	1
双方的损耗都不厉害。	1
给他们，阿Q写了一封信。	0
张三吃完得很快。	0
时间急急的。	0
很少人会不会去？	0
小芳和小梅俩都是妯娌。	0
李四没有卖鱼三年了。	1
那张床睡你的客人吧。	1
中国古代一向没有防止人口流动。	0
你相信为什么他没来？	0
李四高了两寸。	1
莫言捐了好多新的书给贫困山区。	1
是有过几天清闲的日子，不过现在老主顾又都回来了，跟以前差不多。	1
有谁想吃苹果？	1
说归说，还是一大锤砸下去，把门给砸碎了。	1
李四在工作了，他好像还有房子。	1
你喜欢吗。	1
他被人找到了。	1
这些歌玛丽都唱起来很好听。	0
坑儿小王挖浅了。	0
这件洋装，玛丽穿起来很麻烦。	1
花，玫瑰花，我最不爱。	0
那里有一条大的鱼。	1
我代数喜欢。	0
昨天沉了两艘船。	1
他能做每一件我不能的事。	1
我知道李四也是，张三很认真。	0
他有事的，不是偷懒。	1
张三用刀子扎了他一下。	1
石头往水井里丢。	1
房子卖了。	1
虽然即使他生病了，他仍然去上班。	0
他喊得我们都落下了眼泪。	1
他没有看见张三，我也是。	1
郁闷的心情把李四喝醉了。	0
这个坏蛋狡狡猾猾的。	0
李四一拳打在了对手的脸上。	1
老李和老张都是同乡。	1
你去比我去合适。	1
宝玉要跳舞，可是我要回家。	1
他写了一个字，可是没写完。	1
谁打了他？	1
这只金毛犬可可爱爱的。	1
他骑马骑得显然很累。	0
那些学者一向没有避免引用后现代主义理论。	0
他是一个快乐的孩子。	1
谁做了每道菜？	0
是张三最可爱。	0
悠悠追累了涛涛。	1
我昨天看了一本书，可是没看完。	1
日本人么，真的努力工作吗？	0
上有亲友相助他们。	0
我看过很多遍的那一本他的书绝版了。	0
他踢断了那条木板。	1
我把教练都追累了他自己了。	0
一只猫通常睡整天觉。	1
桌子上是书。	1
蚂蚁出现了。	1
玛丽喜欢李四。	1
小树被长歪了。	0
他煮那道菜煮得很好吃；我也会。	1
李四辞职的消息很突然。	1
如果他最喜欢小梅。	1
上海全景图，可以看到每个细节。	1
“李发”，李毛驴听到萧队长叫他的名字，楞住了。	1
他是一个能写的人。	1
淑芬睡了三天。	1
这种事，张三做起来显然很认真。	1
他跑了个累翻。	0
张三，书最喜欢看什么呢？	0
玛丽把李四激怒了。	1
玛丽：所以，张三学德语学了很多年。	1
张三比李四还更高。	0
我刚走进公园，就被派警察请进了派出所。	1
两个男人在一起从不会吵架。	1
张三高李四。	0
他在学校时碰见了谁？	1
他都喜欢些什么？	1
这碗粥给煮糊了。	1
我开车去没有别的目的，就是开好玩。	0
他把门帘掀开了。	1
张三设法他来了。	0
你抱著我可以使我暖和一点。	1
那间房子的屋顶上插着一面旗子。	1
小芳跟小梅都一样高。	1
那个女儿是张三的。	1
他在一小时内跑了一里路。	1
广告在大门上贴。	0
咱们看它一个饱。	0
张三跳舞的舞伴很漂亮。	1
李四一下打在了对手的脸上。	1
张三养了三只这一种狗。	0
这件事激怒了李四。	1
淑芬把坑挖浅了。	1
你去，我才去。	1
李四做工作已经有三年了。	0
她是漂亮。	1
这里即将举办新的书的展览会。	0
但珂赛特有六十万法郎这件事使姨妈很高兴。	1
衣服洗干净了。	1
我买了三支笔。	1
我插了花在花瓶里。	1
李四还在生病，他必须还吃药。	0
你最好设法今天散了会以后，你自己一个人来。	0
他们今天很高兴，晚饭就吃了两家餐厅。	0
张三，这件事累病了。	0
这就是我们正在考虑的要不要扩大招生的问题。	1
这是红玫瑰。	1
张三到家了。	1
张三，书啊最喜欢看什么呢？	1
这个不孝之子嘛，真是气死我了！	1
我很伤心他现在要受人轻视。	1
李四念了三年高中。	1
张三打李四打得手都麻了。	1
这本书不好看。	1
消息写到黑板上。	1
李四被感动了。	1
你想知道谁怎么买了书。	0
让儿子出国留学的想法受到了父亲的赞同。	0
李四去过台北，但我不知道是几次。	1
你认真地上。	0
一位德国兵擅长魔术，他的表演使英国兵看呆了。	1
她给创造了。	0
什么人，你不相信。	0
他们根本不差哭鼻子。	0
那就多谢了。	1
他是在北京学中文的。	1
他把我赶出教室。	1
他是个聪明人。	1
张三借了三本书这一种。	0
会不会很少人去？	1
你要注意有什么渣子硌你脚。	0
有学生来了。	1
我这种式样很喜欢。	0
穿红色衣服的那个孩子是我们的班长。	1
自申请的次年开始适用。	1
李四上个月很沮丧。	1
他马上回去。	1
张三呆家里。	1
我代数比几何爱。	0
他想到发生什么交通事故。	0
爸爸不想吃罢了。	1
他六点才来。	1
李四上个月跌断了腿。	1
他走进一个球场了。	1
英雄在国外死。	0
我很舒服了。	1
张三要去，而我也要去。	1
李奇给花浇了水。	1
狗到处都是。	1
常常有学生不来。	1
弟弟很快地吃了饭。	1
山体给炸开条裂缝。	0
小红下二楼拿书包。	1
昨天我跟他说的话他说出去了。	1
我哥哥唱哭了。	1
席慕蓉的用功常常使我惭愧。	1
我昨天买了一本书。	1
张三不是美国人，王五也不是美国人。	1
我在公园里找到的是你的狗。	1
运输队往厂里运。	0
胡斐都没来。	1
张三跑到大街上。	1
校长对这件事故的责任很大。	1
他好像没吃什么东西的样子。	1
淑芬把毛衣织长了。	1
小王啊，是上海人。	1
中午饭他吃了一半，我都没吃饱。	1
少数议员根本不抵制用土地换和平。	1
张三跑得快。	1
学校里发生谋杀案。	1
张三，最后这口啤酒终于醉倒了。	0
我撞断了牙齿。	1
我一定得照顾他们，因为我知道他不会。	1
大多数人压根儿不怀疑家庭存在的必要性。	1
他们到大楼里攻。	0
他只买什么？	1
张三买了一辆旧车，但我不知道多大。	1
吃它一个够。	0
他连这本书都看完了。	1
老实说，他幸亏大概又会很快地跑回家。	0
所有学生，他都喜欢。	1
他在学校碰见了是张三。	0
张三和李四，我都很喜欢这两个人。	0
跟张三比起来，李四更高。	1
每个人都做了什么菜？	1
我赏给他已经两次金银珠宝了。	0
他敢做哪一件我不能的事？	0
等你明年毕了业，我买一部车给你。	1
张三杀死自己。	1
我是在中山路上的车。	1
他儿子聪明倒挺聪明，就是太粗心。	1
他家有两只各两种狗。	0
天气预报说下周有轻度的台风。	1
李四没有卖鱼已经半年了。	1
小毛呢，是上海人。	1
啤酒小王喝吗？	1
小猴子跳到马背上。	1
张三笑了，而且笑得很开心。	1
阿Q给你写了一封信。	1
张三买了很旧的车，但我不知道是多大多大的。	0
连穿他都要穿最好的。	1
玛丽：听说张三会骑马？	1
六个学生去过台北。	1
露露高了。	1
这是我想问的问题，不是李四想问的。	1
那些学者一向避免引用后现代主义理论。	1
我已经开计程车二十年了。	1
跟李四比起来，张三很高。	1
他为什么也骂他？	1
他想知道谁怎么唱民歌？	0
你喜欢我批评谁的文章？	1
瞧，几句话，就把“野心”给露出来了。	1
张三不高。	1
买了地毯的那三个人。	1
几乎那些人都来了。	0
宝荣今天跟几个朋友在后院玩得很痛快。	1
狗很聪明。	1
房子住起来很方便。	1
张三气得脸都红了。	1
这就是如果他怎么修车我会不高兴的方法。	0
她读了三本书中的两本。	1
那个东西使用起来倍感清爽舒适。	1
她在写一封信。	1
我想你们做得对的。	1
李四慢慢吃了汉堡。	1
姐姐呀，把全是油腻的脏得不得了的衣服洗干净了。	1
张三要一份名单，但我不知道多详细。	1
他咳房间里。	0
露露漂亮出丽丽很多。	0
陨石落下来。	1
张三晚饭总是吃餐厅，只要早餐自己做。	0
张三骑马骑得很快。	1
他们都很相像。	1
他们到工地上运。	0
虎姑娘过来，把钱抓在手里，往他的衣袋里塞。	1
没有人会不会去？	0
这一回可被他爸爸给他给给他骂哭了。	0
你的那三点对那件事的批评被我借走了。	0
小刚责怪我给他增加了负担。	1
张三会拜见张三的老师，李四也会拜见李四的老师。	1
张三昨天又来了。	1
李四卖过一年的鱼，两年的菜。	1
他不是做起事来很用心。	0
是小王第一个跳的。	1
张三曾曾曾祖父前三个女朋友都住在台北。	0
你最喜欢她怎么样炖的牛肉？	0
东尼写了一封信。	1
他养着一条鱼。	1
老吴怎么样羞辱李四？	1
张三在杀一头牛。	1
这本书我看完了。	1
张三更真心地关怀你。	0
坑儿浅了。	1
他饿了一小时。	1
这篇论文我正在看。	1
那个人死了三年了。	1
他以为谁喜欢什么。	0
张三读了两本用英文写的书。	1
我们睡得很好。	1
在他唱起来，这首歌不太好听。	0
广告到大门上贴。	0
厨房里煎着一条鱼。	1
张三看到某人，但是我不知道是什么人。	1
老王刚才在洗水。	0
我喜欢红色的鞋，他喜欢黄色的。	1
李四想胖三公斤。	1
那些股民当时还可能卖了手中的股票。	1
要是路直的话，就好了。	1
野生动物，我最喜欢狮子。	1
小王第一个跳的是不可能的。	0
张三疼得很厉害。	1
张三买了一辆车，但我不知道车子他买了多新的。	1
这是小桌子。	1
我现在想起来还是很可怕。	1
那瓶酒把我喝得酩酊大醉。	1
张三吃得很快，我不知道是为什么。	1
来了客人。	1
每个人为什么都没来？	0
三个学生吃了蛋糕。	1
李四做得很舒服在沙发上。	0
张三经常地比偶尔地关心她。	0
这本书吧，你先别看。	1
妈妈把米饭煮糊了。	1
我写完了。	1
这次台风来势汹汹，北部地区一定会淹水，南部地区还或许会停电。	1
我连一篇论文都看不完，更别提上台报告了。	1
张三被他们看见了爸爸了。	0
张三最好的朋友:他做运动只有打躲避球。	0
张三死了父亲。	1
我总觉得什么地方不对劲。	1
小狗挠了桌腿一爪子。	1
头顶上是灰蒙蒙一片天。	1
王五很不高兴。	1
儿子被逮捕了。	1
他可能已经买了那本书。	1
他是教授。	1
这个储物间杂杂乱乱的。	1
我是同学。	0
石头到水井里丢。	0
那条木板断了。	1
这个屋檐低低的。	1
月亮升上来了。	1
玛丽被张三侮辱了。	1
大卫今天晚上睡睡袋。	1
你们慢慢地喝酒，我也慢慢地。	0
他明天挑选了很多新出的玩具。	0
我们下车以后，就开始上山。	1
我哥哥烦得我没心思看的那本小说。	1
小狗给扔到山里了。	1
他是个聪聪明明人。	0
