sentence	label
谁买了那本字典。	1
物价纽约最贵。	0
你胖胖的。	1
张三呆家里。	1
那首歌唱得我哭了起来。	1
敌人攻在城里。	0
张三这本书应该看得完。	1
她端了一碗汤上来了。	1
潮水退上去了。	0
一队法国枪骑兵巡逻队在街角出现。	1
姐姐弟弟的衣服洗干净了。	1
爸爸躺沙发上。	1
姐姐把全是油腻的脏衣服洗干净了。	1
那本书，我把借给了李四了。	0
张教授这个学期教上午。	0
谁要买的书最贵？	1
明明就还没满，你还说太满。	1
穿红色衣服的那个孩子是我们的班长。	1
我买了十磅这包糖果。	0
我打过两次欺负孩子的坏蛋。	1
他跑得应该不太快。	1
你可以星期三把车子开回来。	1
这本书呢，写得一点儿也不深刻。	1
他养了半年。	0
有五个小孩吃不完十碗饭。	0
我想看你说张会带回来的。	0
你看了这些报，就会明白许多道理。	1
裁判看到有什么人中途退出。	1
如果他想吃什么，他会跟你说。	1
我回了家。	1
张三喜欢玛丽。	1
张三三本书看了两本。	1
我想讨论他来不来的问题。	1
张三给来了。	0
两个男人总是能胜过一个小孩。	1
汽车在原地退。	0
这棵树倒了。	1
我没过问他对这个案子所进行的。	0
三个学生很聪明。	1
我了解对艺术李安的贡献。	0
你怎么说，我怎么做。	1
恶耗传来使他非常震惊。	1
肖像画到墙上贴。	0
这件事做起来很容易。	1
有第三个学生考上清华大学。	0
这瓶酒嘛，你先全喝了！	1
墙上是我写的诗。	1
父亲劝儿子回家，但反而却遭儿子怒骂。	0
高速公路上开着一排宝马。	1
自申请的次年开始适用，到毕业的为止。	0
张三昨天在学校比李四今天在家里开心。	0
第两百七十个候选人。	1
第三个学生考上清华大学。	1
香港的山多么不高啊！	0
坏坏的使了个主意。	0
地震故意毁了那座桥。	0
哥哥搬了两箱书。	1
如果你认为他最喜欢小梅了。	0
奶茶甜了。	1
三个学生去过美国。	1
姐姐全是油腻的脏得不得了的衣服洗干净了。	0
你为什么说没有人辞职？	1
我饱着。	0
你看得懂看不懂这本书？	1
三磅的每一袋糖果都卖完了。	0
上个星期他已经来了。	1
大人一忙起来就很容易忽略要细嚼慢咽。	1
他平常都吃食堂。	1
你们一辈子的温饱是没有问题的了。	1
小王呢，我送了一本《红楼梦》。	1
同事们从来没有怀疑他的艰苦创业故事是记者编造的。	1
张三喜欢李四了。	1
我看到了十磅的这只狗。	0
玛丽被张三侮辱了。	1
这里的果树么，小王都剥过皮了吗？	0
我们明天召开会议。	1
六个学生去过台北。	1
雾和云都是水气凝结而成，只是云的底部不接触地面，而雾却是接触地面的。	1
他会不会不吃鱼？	1
张三想死个痛快。	1
张三跑得快。	1
他挑选了很多新出的玩具。	1
陨石落下来。	1
他们压根儿不差哭鼻子。	0
你们，谁为了什么会离开？	0
有三个保姆就照顾你一个小孩啊？	0
除了会跳舞，李四会还弹钢琴。	1
张三写着一封信。	1
他家有两种狗。	1
他踢了那条木板。	1
法庭把张三裁定有罪。	0
张三怕李四会打玛丽。	1
李四吃了三颗我放在桌上的每颗橘子。	0
我是吃的饭。	0
水被我浇了花。	0
张三没给电视给弄坏。	0
我明天回去买个什么东西送他的。	0
他跑了个累翻。	0
我等得他坐立不安。	0
张三同李四一样胖。	1
王五很诡秘地买了手枪。	1
他们到达了山顶。	1
阿林想吃它一个饱。	1
整个班级都为这出戏感到震惊，我也是。	1
这是大桌子。	1
我被他居然给喝了三瓶酒。	0
他们都很紧地抱着球。	1
虽然张三比李四高，但他们两个都不高。	1
这个球故意踢右脚。	0
张三和李四是同乡。	1
露露高了它三公分。	1
张三比李四高两公分。	1
她做了母亲以后，变得很有母爱。	1
李四在皮球上扎了两针。	1
他们都和我一样高。	1
他根本后悔年轻时抛下父母，远走他乡。	0
张三及时躲起来。	1
两个男人在一起总是会吵架。	1
尽管他有时候也吃垃圾食品，他仍是我们的健康典范。	1
那个学生长发的物理来了。	0
你希望他怎么样处理那件事情？	1
你那三点对那件事的批评有些牵强。	0
坏蛋给消灭了。	1
露露高了。	1
张三在某个时间出事了，但是我不知道什么时候。	1
我讨厌这脏兮兮的一只狗。	0
阿Q可能要什么。	1
玛丽被侮辱了。	1
张三这个人爽爽快快的。	1
我劝他吃了这碗饭。	1
啤酒，六耀装的卖一百块钱。	1
工资给放到银行卡里了。	1
我把这件事考虑得很仔细。	1
他把了橘子剥皮。	0
边防机构已经从根本上制止了偷渡活动。	1
露露高出丽丽三公分。	1
李四送了这些老师给每人三本书。	0
张学良一到鸡鸣山北极阁，军统特务便在这里层层设岗，把偌大的北极阁与世隔绝起来。	1
李四感动了一个老师。	1
我想看你说张三会带他回来的。	0
你不能总呆到家里。	1
百年老树都是高高的，你爬不上去。	1
所有学生，他都喜欢。	1
你比过确实这两本书的价钱吗？	0
你把代表团长都挖苦走了。	1
我们掉头一看，一辆银色吉普车正从身后赶来。	1
这么高难度的吧比赛难免有什么人中途退出。	0
我是同学。	0
张三侮辱了李四。	1
保罗认为那首诗很优美，即使他不认识那位诗人。	1
绿茶喝小杯。	0
他被某个人杀了，但是我不知道是被哪一个人。	1
他合写一本书。	0
郁闷的心情喝醉了李四。	0
我明天是从费城去纽约。	1
运输队到厂里运。	0
张三跳舞的女孩很漂亮。	0
有的学者压根儿怀疑家庭存在的必要性。	0
肚子圆完了。	0
时间急急的。	0
我告诉他火车会开。	1
张三好像不去的样子。	1
那里有一条大的鱼。	1
张三的脸有点红红的。	1
她吃了三碗面。	1
明是学生。	0
他静静的。	0
李奇给花浇了水。	1
张三昨天需要李四今天到他家。	0
胡斐都没来。	1
我代数喜欢。	0
他洗衣服。	1
这只十磅的狗很健康。	1
他们会两个懒鬼来。	0
那瓶酒喝醉了我。	0
他们都是同学。	1
他从超市买了很多水果。	1
连玛丽，张三认为李四都不喜欢。	0
我请他他吃饭。	0
张三和李四他们两个，我听说很喜欢在一起。	1
什么人，张三应不应该告诉李四会来？	0
张三午饭在那个图书馆吃。	1
凯特被送了一件礼物。	0
她到北京会给我打电话。	1
今儿是礼拜。	0
张三这本书可以带回家。	1
她吃了三次面。	1
这个这个彩色的电视机，我是有一个九寸的。	0
张三稍微高一点。	1
两个人切一把刀很好；三个人切不好。	0
谁都来了。	0
一个男生考得好，得意洋洋地盯着卷子左看右看。	1
阿Ｑ见硕士生先见了第一年的。	0
张三到底买了这本书还是那本书？	1
他不修车的原因是最近手头有点紧。	1
阿Q喝了小D三瓶赵家的酒。	1
他在一个钟头内看那本书。	0
法庭裁定张三有罪。	1
他不是很漂亮。	1
这一回可给他爸爸给他给给他骂哭了。	0
红红的很好看。	1
她笑得站不起来。	1
那些作家根本没有避免描写性生活。	1
好人给骗了。	0
张三比李四高不少。	1
张三被他没卖了。	0
他从来没有拒绝过记者的上门采访。	1
你认为他老实。	1
他显然骑马骑得很累。	1
李四被张三打了他一下。	0
张三想买三只两种狗。	0
那间房子的屋顶上插着旗子。	1
张三昨天再给李四两百块。	0
张三代数喜欢，李四几何喜欢。	0
小明参加了棒球队。	1
张三怎么修车？	1
下雨了。	1
他几乎写了一封信。	0
医生说他患了严重的病症。	1
张三故意被李四打了。	1
杯子没摔碎。	1
那个球队是张三的。	1
那位戴眼镜儿的先生是谁？	1
他们，那灌溉工程呢，沟挖浅了，还得继续挖。	0
岂知我一时侥幸，误打误撞的竟给治好了。	1
我和她是姊妹。	1
他写的纸就是这种纸。	1
他们没常常都去。	0
广告往大门上贴。	1
早上切这把刀很好，晚上切不好。	0
张三呆到宿舍里。	0
这件洋装看起来很好看。	1
这张桌子的长度比那个书架的高度多一些。	0
我是作业写完了报告还没。	1
他们一向就没有差哭鼻子了。	0
“李发”，李毛驴听到萧队长叫他的名字，给楞住了。	0
我昨天写了一个笔画很多的大字，可是没写完。	1
他把门帘掀开了。	1
吃它一个爽口。	0
你写封信跟他道个歉吧。	1
张三杀死了一头牛。	1
这种小事自然被上头不重视。	1
那张三，书啊最喜欢看什么呢？	0
张三把李四怕会打玛丽。	0
你想不想吃什么？	1
这件洋装看来很漂亮。	1
孔明哭周瑜。	1
张三对陌生人客客气气的。	1
张三对李四的严厉的批评一针见血。	0
犯罪者必被所擒。	0
垃圾往楼底下扔。	1
奶奶买了三磅的肉。	1
我要他去买件衬衣，他却心不在焉，把条裤子给买来了。	1
我以为你看到什么。	1
我喜欢张三他三个。	0
既说愿相助小李。	0
李四的法文不怎么样，他还总是得查字典。	1
我6号才来了。	1
他不能做每件我能的事。	0
我代数比几何爱。	0
张三喝第三杯啤酒了。	1
她走进一个球场了。	1
张三很怕玛丽。	1
约翰喝醉了那瓶酒。	0
很多蔬菜，他生着吃过。	1
无论谁，要是不用敬虔的心吃主的饼，和主的杯，他就冒犯了主的身体和血。	0
你看，那个日本军官比比划划地，是在讲日本话吗？	1
他来美国有两年了。	1
他弄破了花瓶。	1
我奶奶住到楼上。	1
我没跑远，本来想去我姨妈家的，走了一段路，心里害怕又回来了，加了衣服一直在小花园坐到天亮。	1
他家有三种这瓶酒。	0
赵雯水都没有喝一口。	1
你应该把他为什么不来的告诉我们。	0
张三看到某人，但是我不知道谁。	0
张三出事了，但是我不知道什么时候。	1
他出去买东西了。	1
我喜欢这绿油油的一片草地。	1
张三吃了苹果，李四香蕉。	0
他唱歌。	1
如果说他们都是作家，仍有重视文学而轻视历史的嫌疑，那么那位从来没有写过文学作品而恰恰写过《历史哲学》的黑格尔应该是持论公平的了。	1
把我这本书看得眼睛都累了。	0
你的那个朋友们不爱干净。	0
张三使玛丽很愤怒。	1
她的妈妈相信孩子吃了什么东西。	0
把他们，我打得手都肿了。	0
他跑累了。	1
张三在某个地方出事了，但是我不知道是在哪里。	1
有很多学生，我猜都不会去投票。	1
他研究东北的沦陷，我研究北平的。	1
张三被李四怀疑偷了钱。	1
这老头子心脏病犯了，这要死，跟街道上说好说赖说，弄破三轮儿给拉那儿去了。	0
露露高出我要的高度三公分。	0
他显然得再去一趟。	1
他虽然很忙，但是对于文件从来没有欠读一章一段。	1
他看书看了应该十个小时。	1
阿Q为了什么拆掉墙壁？	1
她很写疼了手指。	0
我闻到了露露幸亏煮饭的味道。	0
你怎么唱民歌？	1
张三和李四，我很喜欢这两个人。	1
漂亮的姑娘这种稀缺资源现在很难找到了。	0
牛肉，大锅子煮很好。	1
我奶奶住在楼上。	1
玛丽喜欢李四。	1
张三看到五个小孩。	1
张三不喜欢李四，但王五是。	0
张三给小红挑了一桶干干净净水。	0
张三很担心玛丽。	1
一个结了婚的女人可能会想生小孩。	1
这些都是古代人民留给我们的珍贵遗产。	1
李四被张三担心会打王五。	0
他那三本有关语言学的书被我借走了。	1
美国当局曾怀疑飞碟是其他国家的秘密武器。	1
课本放在桌子上。	1
除了饼干，她还或许吃了巧克力。	1
张三到底为什么请你去吃饭？	1
他不能来的原因我知道了；你不能来的原因呢？	1
边防机构压根儿不能制止偷渡活动。	1
这盘菜香香的。	1
吃水果的时候，他只很少吃苹果，他一般会再吃点梨。	0
这件洋装看起来很贵。	1
他把那个餐厅拜访了。	0
是不是谁掉了钱了？	1
阿眉胖了。是在他同餐桌一个老飞行员的督促下胖的。	0
但珂赛特有六十万法郎这件事使姨妈很高兴。	1
我赏给他金银珠宝已经两次了。	1
我们听讲的同学们被赵先生的勃然一怒给他愣住了。	0
他送并且拿来了一碗汤。	0
我喜欢吃饺子。	1
这种事，张三做起来很认真。	1
有至少一百个人我知道没去投票。	1
他的身体累垮了。	1
这东西贵了。	1
他把我的书给拿走了几本。	1
他会追张小姐吗？张小姐，我不想追他。	0
他声音低低的。	1
他走进来我的房间。	0
他昨天飞经东京。	1
小王是黄头发的。	1
自行车停在院子里。	1
他把书包放下去。	1
那只狗，我看过。	1
除了煮饭，李四还或许洗了碗。	0
王五有三只这种狗。	1
这双筷子就是他吃的。	0
李四杀了那个坏蛋。	1
张三今天比李四认为王五昨天开心。	0
下来一个拄拐的一个腿有毛病的同志，结果我们售票员给扶下来了。	0
我想看它三本漫画和它四本杂志。	0
张三是喜欢李四。	1
对经理啊他呀成见很深。	0
孩子们高兴地冲向山顶。	1
气球落下了。	1
李四怕成龙。	1
我把那个消息知道了。	0
我想讨论他来不来的问题呢？	0
他还也不愿意买最贵的安全软体。	0
张三比李四写了一篇很长的论文。	1
张三喜欢游泳，王五也喜欢游泳，他们都是。	0
全部学生，他都喜欢。	1
他能不能不去美国？	1
他的作业已经给写完了，他交上了，你交不上，又要挨骂了。	1
这艘摩托艇已经被小心翼翼地开了许多年了。	1
笑是有益于健康的。	1
猫在院子里打架。	1
他送一个男孩一本书；我送一个女孩。	1
那些书，他都喜欢。	1
我叫他比李四叫我多做了三件事。	0
阿Q跑了三头牛。	0
我还病着。	1
因为太多的学生想进入会场，结果把西电礼堂的大门挤坏了。	1
李四砸了老王一拳头。	1
狗，张三比猫喜欢。	0
小河里流着清清的水。	1
东西藏好了。	1
李四没有做半年工作。	0
他在一个钟头内仔细地审问他们。	1
她五分钟内拿了一碗汤来。	0
他把李四害了他。	0
他们的计划不被人们所知。	1
奶奶生日呢，他们，蛋糕买大了。	0
他训练马训练得很好！	1
凉补吃夏天很好，热补吃不好。	0
上课了，上课铃马上就响了。	1
这是属于这个作家的三本书。	1
李四被激怒了。	1
玛丽的批评故意激怒李四。	0
你什么写完了？报告？	1
气球落到一半。	1
他看到一个人，但我不知道什么人。	1
他养了半年的兔子。	1
咱们玩它一次痛快。	1
你看看，一个学生那时候在学校。	0
杯子摔碎了。	1
张三会死一条鱼；李四也是。	0
那个爸爸是张三的。	0
他以为每个学生，他都喜欢。	1
他买花来我家里或去李四的宿舍。	0
他以为每个学生喜欢书。	0
他很妥当地好像解决了所有的问题。	0
我喝完了碗汤。	0
玛丽说英文说起来很流利。	1
他或者不值得她爱，但是她却爱他。	0
学生认识他。	1
张三往宿舍里呆。	0
他擅长蝶泳，还是个不错的橄榄球后卫。	1
张三买了一辆车，但我不知道多大。	1
虽然张三比李四还高三公分，但他们两个都不高。	1
孩子唱歌。	1
他们压根儿不拒绝在笔录上签字。	1
钱包丢掉了。	1
张三死过。	0
这条河不能开摩托艇。	1
你们明天从南站出发不从？	0
我明年要去了美国。	0
你们可别病在路上。	1
丽丽上午跳芭蕾，下午跳国标。	1
淑芬把字写大了。	1
这张床睡你的客人很好；那张床睡不好。	0
他躺着。	1
米饭煮糊了。	1
他很骄傲，但我不知道是多么骄傲。	1
约翰打破了玻璃。	1
你说他会怎么样做？	1
他可能那本书已经买了。	0
他们根本无法防止人口流动。	1
你的客人睡那张床很好；我的客人睡不好。	0
没吃了饭了。	0
李四把杯子拿给玛丽。	1
张三不今天来。	0
浑身是土。	1
那盆衣服洗累了姐姐。	0
我们台北往了。	0
你会考上大学的。	1
最后这口啤酒终于醉倒的人是张三。	0
这是张三的三支铅笔。	1
同学们，请看例句六。	1
语言学，我最喜欢。	1
这张桌子太宽了。	1
章伯钧压根儿否认存在什么“章罗联盟”。	0
有趣的那三本他的书被我买回家了。	0
张三有好几打鸡蛋。	1
我请他们三个吃饭。	1
把“南化”抹黑了，地委这几年抓工业的成绩也就给否定了。	1
他们谁都不来。	1
他见过某人的爸爸，但我不知道谁的。	0
他昨天挑选了很多新出的玩具。	1
张这么大了，张三还在吃父母，太不应该了。	0
姐姐把全是油腻的脏得不得了的衣服洗干净了。	1
张三被李四关在自己的家里。	0
这一日没上过钟酒。	0
张三又给李四两百块了。	1
李四很奇怪地把花瓶打破了。	1
眼睛给哭肿了。	1
你没乖乖的。	1
最后走的那几个同学小心落下什么学习用品。	1
对这件事故校长责任很大。	0
他突然刚才转回来骂小李。	0
小王啊，喜欢吃鱼吗？	1
胡教授这个学期教时间。	0
我有六本书。	1
前六个学生，我知道去过台北。	1
张三是昨天来的。	1
我不敢这件事。	0
你什么写完了？报告吗？	1
小狗给扔到山里了。	1
张三那本小说说李四读完了。	0
他居然杀了人。	1
我昨天买了一本书。	1
玛丽：那张三做运动啊最喜欢什么运动呢？	0
他们两个懒鬼会来。	1
一块玻璃碎掉了。	1
阿Q在哭。	1
三个学生，我想是不够的。	1
他不去学校不？	0
石头在脑袋上打。	0
他没写什么书。	1
我老爸驾车压根儿不留神，也没有系安全带。	0
小王是头发。	0
他很好看吧。	1
你这一路上，翻山越岭，火车汽车的，中间还有一段沙漠。	1
参加比赛的有北京队和山东队。	1
露露比丽丽漂亮很多。	1
你把那本书借给我不把？	0
能写的就写吧。	1
这本书嘛，写得一点儿也不深刻。	1
你会为什么离开台湾？	0
张三决定要休学，但是我不知道为什么。	1
张三在黑板上写上字。	1
张三被李四打了他。	0
跳动的灯火使我的眼睛酸痛。	1
张三需要吸血鬼咬他。	1
我和她们都是同事。	1
有谁想吃苹果吗？	1
这个官员贪贪的。	1
我恐怕他。	0
什么人，我都不相信。	1
张三骑马骑得很累。	1
如果一个人中了彩票，他会变得很富有。	1
昨天我跟他说的话他给说出去了。	1
我很舒服。	1
他一向没有否认自己进军情五处之前当过间谍。	1
他在上海出生。	1
他们昨天来了客人；我们也来了。	0
张三翻译了一部小说。	1
轻度烧烫伤比严重烧伤幸运多了。	1
老王白色搪瓷杯子打破了。	1
他大鼻子。	1
张三来不来，李四就留下来呢？	0
阿Q无论什么都不喜欢。	1
五十岁啦，王老师么。	0
她把水泼在院子里。	1
张三高李四两公分。	1
这件事跟没有关系的那个人走了。	0
所有狗都有一条尾巴。	0
她的妈妈怀疑孩子吃了什么东西。	1
如果你认为这根绳子短了，请告诉我。	1
他没有回了家。	0
你总算看透了你自己了！	1
张三可以还走路。	0
每个人李四都认识。	1
啤酒，六罐的卖一百块钱。	1
我因为每个人决定去看他很高兴。	0
他们打得那个陌生人乱跳。	1
是张三明天到纽约去，不是后天。	0
李四把桌子轻轻地敲了一下。	1
上个月，我用这把刀砍伤了一头狼，差点儿就砍死了，可惜给逃走了。	1
小王啊，班主任喜欢他还是不喜欢？	1
张三喜欢游泳，我也是。	1
什么人常常都来？	0
张三比李四有点高。	0
约翰喜欢玛丽，比尔也是。	1
人人都应该遵守交通规则。	1
上个星期他来了。	1
他念着书，兼做着事。	0
让儿子出国留学的她提出来的想法受到了父亲的赞同。	0
乘务员留神有什么东西掉下来。	1
我的椅子的高度超过你的桌子的宽度。	1
除了会跳舞，李四还会弹钢琴。	1
这封信被东尼写给了凯特。	0
你去帮他得了。	1
他们要雇佣研究某个语言的语言学家不太可能。	0
张三高出。	0
你作业写完了吗？	1
张三被我通知李四把赞美的书都买走了。	0
妈妈的手起了层鳞，叫她给搓搓背顶解痒痒了。可是我不敢常劳动她，她的手是已经洗粗了的。	0
我看过很多遍的他的那一本书绝版了。	0
露露认为这根绳子短了。	1
这个宴会李四好像认识很多人。	1
那本小说，我哥哥麻烦得我没心思看。	0
婴儿给吃饱了。	0
张三需要明天一辆自行车。	0
昨天我差点没找你去。	1
张三昨天上午仍可能赢了那场比赛。	0
我对爱因斯坦们每个都很敬重。	0
李四感动了吸血鬼。	1
大锅子煮牛肉；小锅子煮鸡肉。	1
他们吃面都跟我无关。	1
她走得非常早。	1
我想知道谁买的狗可爱。	1
在他们眼里，没有比做演艺明星更能名利双收，出人头地的了知。	0
我刚才看了一下今天报纸。	1
他进步了。	1
我吃面吃得很累。	1
这是只硕硕大大的老鼠。	0
丽丽要写支毛笔。	0
难道有人喜欢李四吗？	1
学生们每人买了一本书。	1
东尼写了一封信。	1
这个班，很多人上课打瞌睡，很少人还交作业。	0
月亮升上来了。	1
我最喜欢露露了。	1
我上星期吃了三天面。	1
张三只是偶尔去参加讨论会。	1
玛丽被感动了。	1
他不想吃什么。	1
他合教一门课。	0
买花我要送给他。	0
他批评你的分析很到位。	1
他的那三本有趣的书被我买回家了。	1
他听到了你为什么叫谁修车的原因？	0
我昨天可能答应了你。	1
李四一定不幸要留在学校工作，不能回家。	0
他一把眼泪，一把鼻涕，好伤心的样子。	1
张三在某个地方出事了，但是我不知道在哪里。	1
小王啊，喜欢不喜欢吃米饭？	1
所谓的玛丽的对局势的密切的关心有些多余。	1
他明天挑选了很多新出的玩具。	0
发生了意外的那些人。	1
会了。	1
张三是昨天死了。	1
妈妈把水果给扔掉了。	1
王胡喝高粱喝了两瓶装的。	0
张三真心的比真诚的更关心你。	0
王五给了歹徒几刀。	1
大白天的，有什么可怕的？	1
张三闻起这些花来很香。	0
张三连玛丽都认为李四很喜欢。	0
花有红。	0
菜苗全部烧死了，连钻出地面的蚯蚓也给毒死了。	1
会不会很少人去？	1
边防机构压根儿制止偷渡活动。	0
他给走远了。	0
妈妈把米饭煮糊了。	1
他研究东北的方言，我研究北京的。	1
西瓜，阿Ｑ—口气吃完了三斤。	1
我上星期吃了三次面。	1
你是个典型的知识型妇女，你有自己的头脑，对事物有自己的看法。而我也是。	1
他咳房间里。	0
两个大人不如他们的三个小孩有力量。	1
姐姐呀，把全是油腻的脏衣服洗干净了。	1
有三只这两种狗被抓了起来。	0
老李吃得它个心满意足。	0
下了班我要去接孩子。	1
老爷子一向不注意门前那条臭水沟。	1
那没意思。	1
李四使林伊吃饱了。	0
他在学校是碰见了张三。	1
你想知道谁买了什么。	1
你对这个计划所有的意见很深刻。	0
小张什么电视都喜欢看。	1
玛丽突然离开故意激怒李四。	1
阿Q不会为了什么离开？	1
他谈论什么的书最有趣？	0
连玛丽张三都讨厌。	0
张三明天会再来。	1
我们听讲的同学们被赵先生的勃然一怒送愣住了。	0
他是很英勇。	1
李四三天没吃饭了。	1
是不是最多两个人想去？	1
这个问题给解决了。	1
我送两个礼物给至少两个朋友。	0
他拒绝做些什么来补救。	1
他在心里乐，嘴上不说。	1
张三摸了一下封皮。	1
小芳和小梅一样高。	1
我们每人啊，买了两本书。	1
老爷子根本没有注意门前那条臭水沟。	1
小王嘛，喜欢吃哪种鱼？	1
任何人的存在都被阿Q忽视。	1
如果胡斐来，我就留下来。	1
东西他们买太贵了。	0
张三买了三本书，李四买了五本书。	1
李逵累哭了。	1
她们都和我是妯娌。	0
小明不后悔参加了棒球队。	1
他告诉了人们这个消息。	1
连看，我相信他都没看。	0
张三所贪的污很多。	0
我昨天可能答应你，今天还可以考虑，明天，就不可能了。	1
他家有两只各两种狗。	0
这件事累病的人。	0
客厅和餐厅各应该铺什么样的款式和颜色的地砖？	1
你把不把那本书借给我？	1
东尼写给学生们各三封信。	0
杯子差点没摔碎。	1
肖像画在墙上贴。	0
没有人是不是希望他来？	0
李四想胖了三公斤。	0
圣陶谈到他作小说的态度，常喜欢说：我只是如实地写。	1
张三昨天再来了。	0
张三用刀子扎了他一下。	1
他的第三个学生很聪明，李四的第三个不太聪明。	0
西瓜，阿Ｑ—口气吃完了三斤的，但没吃完四斤的。	0
他在一个钟头内看了那本书。	1
小王啊，是上海人。	1
如果他最喜欢小梅。	1
他们一向就差哭鼻子了。	0
还有许多洞穴没有被我们发现。	1
大臣过于尊显会使君主卑微。	1
张三是常常不来办公室。	0
他喝了我三瓶酒。	1
你想知道我为什么买什么？	0
智慧高的人读起书来比较轻松。	1
他们昨天来了一个客人；我们也来了一个客人。	1
张三认为李四连玛丽都很喜欢。	1
很少人会不会去？	0
他不能做我敢的事。	1
你应该把他为什么不来的原因告诉我们。	1
你吃的在哪？	0
小王吧，喜欢吃鱼吗？	0
他用炮放。	0
来它个自国外。	0
他们今天很高兴，晚饭就吃了两家餐厅。	0
这个东西很容易着火，火烧肯定不行。	1
他敢做每一件我不干的事。	0
你最近对他的行为恐怕会被外人所耻笑。	1
一个女人结了婚，可能会想生小孩。	1
他们破坏哪个城市。	0
是上海人，一个人。	0
警察记录闹出什么命案来了。	0
老王，把白色的他女儿给他买的专门用来喝咖啡的搪瓷杯子打破了。	0
他们，奶奶生日呢，蛋糕买大了。	0
抓住了一个小偷，一个警察。	0
我去找什么人来帮你。	1
张三，书最喜欢看什么呢？	0
小王是黄头发。	1
张三喜欢游泳，我也是喜欢游泳。	1
约翰追累了李。	0
他是被张三骗了。	1
这件事，我敢，他不敢。	1
老板强迫工人们星期日也不休息，日夜加班。	1
是两个人躺在地上。	0
他昨天没来。	1
化妆品买贵了的那些顾客。	1
你在学校有没有看过狗？	1
比李四张三更高。	1
麦克先打了他的儿子，金娜才打的。	1
有百分之三十的人没去投票。	1
我看了刘翔在预赛和半决赛中的表现，他胜得是轻轻松松。	1
邓小平逝世的我昨天听到的消息很令我吃惊。	0
徐德明还在那儿抵赖他们没有走私过电器。	1
张三很喜欢玛丽。	1
我已经见过张三了。	1
张三离开了，但我不知道那为什么。	0
有了媳妇忘了娘。	1
我想画它三幅漫画。	1
张三比猫喜欢狗。	0
是小王第一个跳。	1
前三个人抬不动这架钢琴。	1
你猜他会怎么样做？	1
张三希望李四会喜欢音乐；我也希望李四也是。	0
他砸了那块肉。	1
他在一个钟头内把东西往屋里搬。	1
《红楼梦》呢，小王正在看。	0
张三公开地比私底下地更会说人坏话。	1
我听到了炒饭的声音。	1
张三激怒了李四。	1
他正写着信。	1
那犯人跑了。	1
大卫今天晚上睡睡袋。	1
张三给小红挑了一桶干干净净的水。	1
那灌溉工程呢，他们，沟挖浅了。	0
我有去吃饭。	1
阿吉写毛笔，丽丽写什么？	0
乘务员发现有什么东西掉下来。	1
小明后悔参加了棒球队。	1
窗户椭圆了。	0
这个意志力不坚定的士兵被敌人所惑。	1
小王吧，喜欢吃哪种鱼？	1
上个星期他已经来的。	0
胡斐很讨厌猫。	1
我吃完了那碗汤。	0
这五个学生每人应该每三本书。	0
他不敢做我敢的事。	1
我听说他呀根本是一个书呆子。	0
我很喜欢他兼张三。	0
张三对你比对我好。	1
这就是我听说他做恶的后果。	1
露露漂亮了一点。导演要找相貌平平的。	1
我哥哥唱得忘了时间。	1
是张三明天到纽约去。	0
张三放一本书在桌上。	1
英雄活心里。	0
我很怕一个老师，他们也很怕。	1
他是娶了美国太太。	1
小张慢慢熬了一锅汤。	1
他张小姐不喜欢。	0
你去，我就去。	1
每个人都会来。	1
老李是山东人。	1
那德国人不再睬他了，这使他很生气。	1
我没买花，没拿报纸回宿舍。	1
这个负心汉承认签过什么离婚协议。	1
我有一篇论文还在看。	1
我买了好几打鸡蛋。	1
六罐啤酒卖一百块钱，两瓶味酒则卖八十块钱。	1
我因为张三给一个男学生一本书很高兴。	1
你喜欢吗。	1
他自杀了三次。	1
这个人们来了。	0
他要玩一个够，我也要玩一个。	0
涛涛把悠悠唱忘了要说的话。	0
王五不高兴有一点儿。	0
火箭飞向天空到月球。	0
张三吓得李四直叫。	1
我昨天是来台北的。	0
她送并且拿来了一碗汤。	0
张先生意见那件事。	0
我和她们都是同乡。	1
张三在没有看见谁之前就爱上了？	0
每个学生都买一本书。	1
从纽约你可以把车子开回来。	0
张三疼得很厉害。	1
我把教练都追累了他自己了。	0
在他们眼里，没有比做演艺明星更能名利双收，出人头地了行的。	0
自行车到院子里停。	0
我明天会到你那里来。	1
我把书还给她了。	1
这艘摩托艇已经小心翼翼地开了许多年了。	1
我在找一本小说。	1
我喜欢你们这些乖孩子。	1
他在学校碰见了是张三。	0
张三把腿给打断了。	1
我把学生两个送回家了。	0
他吃土了。	1
那件衣服的价钱很贵。	1
张三的房间还干净。	1
他们为了赚钱会念电脑。	0
约翰喜欢什么？	1
小杯喝绿茶。	1
昨天，他写完了这封信。	1
张三很同意李四的看法。	1
他们不跑得很快。	0
小王啊，班主任喜欢不喜欢？	0
警察跟示威者发生冲突。	1
这五个学生应该各买三本书。	1
这本书啊，你先别看。	1
胡飞喝完了汤。	1
我听过小Ｄ唱歌的声音，却没听过王胡弹琴的声音。	1
你做什么都跟我无关。	1
约翰可能吃了什么。	1
张三跳起舞来了。	1
地震比水灾还可怕。	1
常常有学生不来。	1
李四讲英文得很清楚。	0
村里死了个王老五。	1
中国古代一向没有防止人口流动。	0
我弄断了张三的三支铅笔。	1
因为我知道他不会，我一定得照顾他们。	0
张三的房间还算好。	1
本书不好看。	1
小王周五下午画画。	1
