label	sentence	source	category
1	Lors de la Sainte-Catherine, la tradition veut que l’on cuisine de la tire à la mélasse.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23343/la-typographie/majuscules/emploi-de-la-majuscule-pour-des-types-de-denominations/emploi-de-la-majuscule-pour-les-noms-de-fetes-religieuses-civiles-ou-nationales	syntax
1	Elle faiblit.	https://vitrinelinguistique.oqlf.gouv.qc.ca/25644/la-grammaire/le-verbe/les-verbes-transitifs-et-intransitifs	morphology
1	L’action énergique de ce médicament m’a remis sur pied en peu de temps.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24571/le-vocabulaire/nuances-semantiques/difference-entre-energique-energetique-et-energisant	semantic
0	11 élèves sur trente-deux sont absents	https://vitrinelinguistique.oqlf.gouv.qc.ca/25135/la-typographie/nombres/principes-decriture-des-nombres-en-lettres	syntax
0	La confiance des joueurs, poussée à l’excès, leur a value une défaite.	https://vitrinelinguistique.oqlf.gouv.qc.ca/25292/le-vocabulaire/paronymes/sens-et-emploi-de-acces-et-de-exces	semantic
0	Les 500 grammes de sirop d’érable qu’on a supprimé de la recette l’ont rendue plus santé.	https://vitrinelinguistique.oqlf.gouv.qc.ca/21856/la-grammaire/le-verbe/accord-du-participe-passe/avec-lauxiliaire-avoir/accord-du-participe-passe-des-verbes-exprimant-une-quantite	morphology
1	Le pire que j’aie dit sur elle – que je n’aime pas son parfum – n’est pas bien méchant.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22296/la-syntaxe/la-comparaison/emplois-de-ladjectif-pire	syntax
1	Sa seule réponse à l’offense fut de grands yeux.	https://vitrinelinguistique.oqlf.gouv.qc.ca/25193/le-vocabulaire/nuances-semantiques/difference-entre-grand-et-gros	semantic
1	Il est beaucoup meilleur que moi.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24464/la-grammaire/ladverbe/ladverbe-beaucoup	morphology
1	Dans un pays dévasté par les guerres, la société est sens dessus dessous.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22259/le-vocabulaire/alterations-dexpressions-figees/les-expressions-sens-dessus-dessous-et-sens-devant-derriere	semantic
1	On a dévié le cours naturel de la rivière pour construire un barrage hydroélectrique.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22057/lorthographe/homophones-lexicaux/les-homophones-cour-cours-court-et-courre	morphology
1	Ces filles sont beaucoup trop habillées.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23553/la-prononciation/liaisons/fausses-liaisons	morphology
1	Qui a refusé de répondre?	https://vitrinelinguistique.oqlf.gouv.qc.ca/24269/la-grammaire/la-grammaire-actuelle/la-phrase/les-types-de-phrases	morphology
0	J’apprécierais que vous révisiez ce document.	https://vitrinelinguistique.oqlf.gouv.qc.ca/20537/les-emprunts-a-langlais/emprunts-semantiques/emploi-deconseille-de-lemprunt-apprecier	anglicism
0	Le gouvernement éliminera les quelques irritants qui découlent de l’application de la loi.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23595/les-emprunts-a-langlais/emprunts-semantiques/emploi-deconseille-de-lemprunt-irritant	anglicism
1	L’adoption d’un tel règlement est manifestement une avancée pour la démocratie.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24835/les-emprunts-a-langlais/emprunts-morphologiques/lemprunt-deconseille-a-sa-face-meme	anglicism
0	Ma sœur regrette de ne avoir vu son amie avant son départ pour l’université.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23909/la-syntaxe/la-negation-et-la-restriction/place-du-verbe-avec-ne-pas-et-ne-pas	syntax
0	Les Gagné se sont liées d’amitié avec leurs nouveaux voisins.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23381/le-vocabulaire/nuances-semantiques/difference-entre-lier-et-relier	semantic
1	Mario rêve de visiter un jour Jérusalem, la Ville sainte.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22677/la-typographie/majuscules/emploi-de-la-majuscule-pour-des-types-de-denominations/majuscule-aux-noms-de-lieux-designes-par-periphrase	syntax
1	Cette entreprise fabrique une grande variété de boulons et d’écrous.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24024/le-vocabulaire/nuances-semantiques/difference-entre-construire-et-fabriquer	semantic
1	Sa cliente bénéficie d’un sursis.	https://vitrinelinguistique.oqlf.gouv.qc.ca/21891/le-vocabulaire/nuances-semantiques/difference-entre-beneficier-et-profiter	semantic
0	Mon grand-père a eu un destin exceptionnel; voilà pourquoi je l’encourage à rédiger ses mémoires par écrit.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22116/le-vocabulaire/pleonasmes/le-pleonasme-rediger-par-ecrit	semantic
1	Elle a produit un bilan des quelque cinq ans où elle a siégé comme présidente de l’organisme.	https://vitrinelinguistique.oqlf.gouv.qc.ca/21570/la-grammaire/les-homophones-grammaticaux/les-homophones-quelque-et-quel-que	morphology
1	Si vous voulez que le projet réussisse, continuez d’y mettre du vôtre.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24534/lorthographe/cas-particuliers-lies-a-lorthographe/distinction-entre-notre-et-notre-votre-et-votre	morphology
1	Les admirateurs de Wagner sont des wagnériens.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23693/lorthographe/accents-trema-et-cedille/accent-aigu-et-accent-grave/laccent-aigu-positions-du-e-dans-le-mot	morphology
0	Le chargement est arrivé par la voix maritime.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22237/lorthographe/homophones-lexicaux/les-homophones-voie-et-voix	morphology
0	Mon voisin est dû pour se marier.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22190/les-emprunts-a-langlais/emprunts-semantiques/emploi-deconseille-de-lemprunt-du	anglicism
1	Dès que son cancer a été diagnostiqué, le chirurgien a décidé d’opérer la tumeur.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23887/la-syntaxe/le-complement-du-verbe/operer-et-ses-complements	syntax
1	L’Agence de la santé publique du Canada veille à prévenir les épidémies.	https://vitrinelinguistique.oqlf.gouv.qc.ca/21529/la-typographie/majuscules/emploi-de-la-majuscule-pour-des-types-de-denominations/majuscule-aux-noms-dorganismes-uniques-dans-un-etat	syntax
1	Dans notre rue, la collecte des ordures s’effectue le mercredi et le samedi.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22322/le-vocabulaire/nuances-semantiques/difference-entre-cueillette-et-collecte	semantic
1	Il a rapporté de son pèlerinage des médailles bénites.	https://vitrinelinguistique.oqlf.gouv.qc.ca/21787/la-grammaire/ladjectif/formation-particuliere-de-ladjectif-au-masculin-ou-au-feminin/formation-du-feminin-des-adjectifs-benit-et-favori	morphology
1	Comparer avec la figure b.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24350/la-typographie/mise-en-relief/italique/emploi-de-litalique-pour-les-lettres-minuscules-employees-isolement	syntax
0	Cette région de la Russie jouit d’un climat très rude.	https://vitrinelinguistique.oqlf.gouv.qc.ca/25307/le-vocabulaire/improprietes/jouir-de-impropriete-et-emplois-corrects	semantic
0	Les notes ci-joint vous seront utiles.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24223/la-grammaire/le-verbe/accord-du-participe-passe/sans-auxiliaire/synthese-des-regles-daccord-du-participe-passe-employe-sans-auxiliaire	morphology
1	S’il continue à pleuvoir ainsi, pensa-t-elle, son jardin sera inondé.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23407/la-ponctuation/virgule/la-virgule-et-les-phrases-incises	syntax
1	Elle a exécuté des travaux d’isolation pour améliorer l’insonorisation de son studio d’enregistrement.	https://vitrinelinguistique.oqlf.gouv.qc.ca/25489/le-vocabulaire/nuances-semantiques/difference-entre-isolation-et-isolement	semantic
1	Ce tisserand fabrique les plus belles étoffes de la région.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24024/le-vocabulaire/nuances-semantiques/difference-entre-construire-et-fabriquer	semantic
1	À la suite de la fuite dans les journaux, le ministre a dû préciser ses intentions.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24409/les-emprunts-a-langlais/emprunts-semantiques/emploi-deconseille-de-lemprunt-coulage-dinformation	anglicism
1	Les résultats de cette recherche ont été l’objet d’un vif débat parmi les scientifiques.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23977/la-grammaire/le-nom/pluriel-des-noms/noms-dans-les-expressions-figees/accord-du-nom-objet-dans-faire-lobjet-de-ou-etre-lobjet-de	morphology
0	Jacqueline a eu le plancher pendant plus de vingt minutes.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24054/les-emprunts-a-langlais/emprunts-semantiques/emploi-deconseille-de-lemprunt-plancher	anglicism
1	Le magnésium est un métal blanc.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23649/la-prononciation/prononciation-de-certaines-lettres/prononciation-de-la-suite-de-lettres-gn	morphology
1	Avec les autres Nabis, Bonnard exposa à la galerie Bernheim-Jeune.	https://vitrinelinguistique.oqlf.gouv.qc.ca/25325/la-typographie/majuscules/emploi-de-la-majuscule-pour-des-types-de-denominations/majuscule-aux-noms-de-courants-et-de-styles-artistiques	syntax
0	Une telle déclaration de sa part, cela ne ferait pas de sens!	https://vitrinelinguistique.oqlf.gouv.qc.ca/23499/les-emprunts-a-langlais/emprunts-syntaxiques/lemprunt-deconseille-faire-du-sens	anglicism
0	C’est vraiment limites comme proposition, ne trouves-tu pas?	https://vitrinelinguistique.oqlf.gouv.qc.ca/24414/la-grammaire/le-nom/nombre-des-noms-dans-certains-emplois/nom-complement-dun-autre-nom/accord-en-nombre-du-complement-du-nom-limite	morphology
0	Elle a raison sur le plan tant personnel que du point de vue professionnel.	https://vitrinelinguistique.oqlf.gouv.qc.ca/25167/la-syntaxe/la-comparaison/comparaison-avec-tant-que	syntax
1	La secrétaire a établi le calendrier des activités.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22412/les-emprunts-a-langlais/emprunts-hybrides/lemprunt-deconseille-ceduler	anglicism
1	Il a plu tout l’avant-midi.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22715/la-grammaire/le-nom/nombre-des-noms-dans-certains-emplois/cas-particuliers-du-nombre-du-nom/nombre-et-genre-des-noms-avant-midi-et-apres-midi	morphology
0	Simon a inventer une histoire afin d’éviter d’avoir une contravention pour vitesse excessive.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24612/le-vocabulaire/nuances-semantiques/difference-entre-decouvrir-et-inventer	semantic
1	Le vitrail translucide donnait au salon une douce luminosité.	https://vitrinelinguistique.oqlf.gouv.qc.ca/21895/le-vocabulaire/nuances-semantiques/difference-entre-translucide-et-transparent	semantic
0	Je me suis inscrite à une télé-formation.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23133/lorthographe/emploi-du-trait-dunion/mots-composes/mots-composes-avec-prefixe-ou-element-grec-ou-latin/soudure-avec-lelement-tele	morphology
1	Le magasin vend tous ses vêtements à prix coûtant parce qu’il doit fermer rapidement.	https://vitrinelinguistique.oqlf.gouv.qc.ca/25055/le-vocabulaire/nuances-semantiques/difference-entre-cout-prix-et-frais	semantic
1	Soyez sans crainte.	https://vitrinelinguistique.oqlf.gouv.qc.ca/21575/la-grammaire/le-nom/nombre-des-noms-dans-certains-emplois/nom-dans-certains-groupes-prepositionnels/nombre-du-nom-suivant-la-preposition-sans	morphology
1	Le camargue est une race de cheval très particulière.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24420/la-typographie/majuscules/emploi-de-la-majuscule-pour-des-types-de-denominations/majuscule-aux-noms-de-races-danimaux	syntax
1	L’incendie est-il circonscrit?	https://vitrinelinguistique.oqlf.gouv.qc.ca/22462/les-emprunts-a-langlais/emprunts-syntaxiques/constructions-deconseillees-formees-avec-sous	anglicism
1	Compte tenu de l’absence d’antécédents judiciaires de l’accusé, le procureur a demandé une peine dans la collectivité.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24594/le-vocabulaire/nuances-semantiques/difference-entre-collectivite-communaute-et-societe	semantic
0	Les musiciens veillent respectivements au bon déroulement de leur prestation.	https://vitrinelinguistique.oqlf.gouv.qc.ca/25063/la-grammaire/ladverbe/ladverbe-respectivement	morphology
0	On entend parler que un nouveau médicament sera bientôt disponible pour soigner cette maladie.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22931/le-vocabulaire/tours-dhorizon-et-autres-explications/tours-dhorizon/emploi-et-sens-de-parler-que	semantic
1	La crise économique mondiale ne semble pas affecter l’économie florissante de cette région.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24367/le-vocabulaire/nuances-semantiques/difference-entre-fleurissant-et-florissant	semantic
1	Es-tu déjà passé par en haut?	https://vitrinelinguistique.oqlf.gouv.qc.ca/23400/lorthographe/emploi-du-trait-dunion/mots-composes/mots-composes-avec-preposition-ou-adverbe/emploi-du-trait-dunion-dans-les-mots-composes-avec-par	morphology
1	Julien, qui est étudiant en lettres, a remporté trois concours de poésie cette année.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24595/le-vocabulaire/nuances-semantiques/difference-entre-ecolier-eleve-et-etudiant	semantic
1	Ces vêtements entreposés au sous-sol ont été littéralement dévorés par les mites.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24484/le-vocabulaire/improprietes/litteralementnbsp-impropriete-et-emplois-corrects	semantic
1	Il ne saurait se passer de son café matinal.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24148/la-grammaire/le-verbe/temps-grammaticaux/conditionnel/valeur-modale-du-conditionnel	morphology
0	Il a fallu recourir aux services d’un aviseur légal.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22669/les-emprunts-a-langlais/emprunts-morphologiques/lemprunt-deconseille-aviseur	anglicism
1	Ses problèmes familiaux affectent sa vie professionnelle.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24070/les-emprunts-a-langlais/emprunts-semantiques/emploi-deconseille-de-lemprunt-affecter	anglicism
0	Il nous fait plaisir de vous aider pour le déménagement.	https://vitrinelinguistique.oqlf.gouv.qc.ca/21455/la-syntaxe/le-sujet-dans-la-phrase/sujets-admis-et-deconseilles-avec-faire-plaisir	syntax
0	Certains vivent des fin de mois difficiles.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22673/la-grammaire/le-nom/nombre-des-noms-dans-certains-emplois/nombre-du-complement-du-nom/nombre-du-complement-de-fin	morphology
0	Elle a malheureusement décidé d’agir hors-la-loi pour se venger.	https://vitrinelinguistique.oqlf.gouv.qc.ca/21002/lorthographe/emploi-du-trait-dunion/mots-composes/mots-composes-avec-preposition-ou-adverbe/emploi-du-trait-dunion-dans-les-mots-composes-avec-hors	morphology
1	Spontanément, je ne peux répondre à ta question.	https://vitrinelinguistique.oqlf.gouv.qc.ca/25265/le-vocabulaire/improprietes/a-brule-pourpoint-impropriete-et-emplois-corrects	semantic
0	Cette file de spectateurs s’impatiente à l’entrée du cinéma.	https://vitrinelinguistique.oqlf.gouv.qc.ca/21443/la-grammaire/le-verbe/accord-du-verbe-avec-le-sujet/sujet-qui-est-un-nom-collectif/accord-du-verbe-avec-groupe-foule-troupe	morphology
1	On doit faire un paiement par chèque au moment de l’inscription.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23720/lorthographe/problemes-lies-aux-voyelles/presence-du-e-muet-devant-la-finale-des-noms-en-ment-et-en-rie	morphology
1	Bashir Lazhar, d’Évelyne de la Chenelière, est présenté sans entracte.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23125/la-grammaire/le-verbe/accord-du-verbe-avec-le-sujet/cas-particuliers-daccord-du-verbe/accord-du-verbe-avec-un-titre-doeuvre	morphology
1	Je me surprends souvent à rêver à tous les voyages que j’aimerais faire.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22187/la-syntaxe/les-prepositions/preposition-apres-un-verbe/prepositions-a-employer-apres-le-verbe-rever	syntax
1	Elles se sont vu décerner un prix pour leur publication.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24365/le-vocabulaire/paronymes/sens-et-emploi-de-decerner-et-de-discerner	semantic
1	En vieillissant, Suzanne s’est distanciée des valeurs de ses parents.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23851/le-vocabulaire/paronymes/sens-et-emploi-de-distancer-et-de-distancier	semantic
1	Il vaut mieux commencer par le commencement.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22316/la-syntaxe/les-prepositions/preposition-apres-un-verbe/prepositions-a-employer-apres-le-verbe-commencer	syntax
1	Les produits naturels peuvent-ils vous aider?	https://vitrinelinguistique.oqlf.gouv.qc.ca/23382/la-ponctuation/point-dinterrogation/generalites-sur-le-point-dinterrogation	syntax
0	Je suis justifié de croire que Karine est amoureuse.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23522/les-emprunts-a-langlais/emprunts-syntaxiques/lemprunt-deconseille-etre-justifie-de	anglicism
0	L’épidémie s’est déclaré en fin d’année.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24222/la-grammaire/le-verbe/accord-du-participe-passe/avec-lauxiliaire-etre/synthese-des-regles-daccord-du-participe-passe-employe-avec-etre	morphology
1	J’avais acheté ce téléphone en promotion durant le Mégasolde d’avant Noël.	https://vitrinelinguistique.oqlf.gouv.qc.ca/25342/les-emprunts-a-langlais/emprunts-integraux/les-emprunts-deconseilles-black-friday-et-cyber-monday	anglicism
1	Monsieur Antoine cuisinera deux grands repas pour ses invitées.	https://vitrinelinguistique.oqlf.gouv.qc.ca/25193/le-vocabulaire/nuances-semantiques/difference-entre-grand-et-gros	semantic
1	Marc était épuisé, révolté, déçu et, comble du malheur, il avait horriblement faim. Mais, c’est une autre histoire.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23445/la-ponctuation/virgule/la-virgule-avant-et-apres-mais	syntax
1	La mythologie et les croyances antiques ont survécu dans plusieurs pays.	https://vitrinelinguistique.oqlf.gouv.qc.ca/20998/les-emprunts-a-langlais/emprunts-semantiques/emploi-deconseille-de-lemprunt-antiques	anglicism
0	Au top‑ten des préoccupations des parents figure la santé de leurs enfants.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23667/les-emprunts-a-langlais/emprunts-integraux/lemprunt-deconseille-top-ten	anglicism
1	Cet aéro-club est la plus reconnue des écoles de pilotage dans la province.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24700/lorthographe/emploi-du-trait-dunion/mots-composes/mots-composes-avec-prefixe-ou-element-grec-ou-latin/soudure-avec-lelement-aero8212	morphology
0	Pour réparer ce meuble, le menuisier a utilisé des clous à tête demis‑ronde.	https://vitrinelinguistique.oqlf.gouv.qc.ca/21752/la-grammaire/ladjectif/accord-de-ladjectif/cas-particuliers-daccord-de-ladjectif/emploi-adjectival-et-adverbial-de-demi	morphology
1	Ces mesures vont permettre aux entreprises de se battre à armes égales avec la concurrence étrangère.	https://vitrinelinguistique.oqlf.gouv.qc.ca/25241/le-vocabulaire/nuances-semantiques/difference-entre-competition-et-concurrence	semantic
1	Le but de ce projet est de diminuer le plus possible les dépenses de production.	https://vitrinelinguistique.oqlf.gouv.qc.ca/21961/le-vocabulaire/pleonasmes/le-pleonasme-but-final	semantic
0	C’est un clown qui va animer les enfants.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22303/la-syntaxe/le-complement-du-verbe/animer-et-ses-complements	syntax
1	Rébecca prend plaisir à voir le premier perce-neige.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23773/la-grammaire/le-nom/genre-des-noms/noms-employes-dans-les-deux-genres	morphology
1	Elle a réussi à gagner en jouant son six de pique.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23137/la-prononciation/prononciation-des-nombres/prononciation-de-six-et-dix	morphology
1	La réunion a été annulée sans qu’il soit prévenu.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22467/la-syntaxe/la-negation-et-la-restriction/constructions-avec-un-ne-expletif	syntax
1	Assure-toi que la porte est bien fermée.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24031/la-grammaire/le-verbe/modes/concordance-des-temps/mode-verbal-avec-le-verbe-sassurer	morphology
0	Mon fils a bien fait à son examen de mathématiques.	https://vitrinelinguistique.oqlf.gouv.qc.ca/21154/les-emprunts-a-langlais/emprunts-morphologiques/emploi-deconseille-de-lexpression-bien-faire	anglicism
1	Ce dentiste hypnotise ses patients avant leur traitement.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22493/le-vocabulaire/barbarismes-lexicaux/hypnotiser-et-le-barbarisme-hynoptiser	semantic
1	Puisque aborder les autres est facile pour moi, j’ai un grand nombre d’amies.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23623/lorthographe/elision-et-apostrophe/elision-de-lorsque-puisque-et-quoique	morphology
1	Nous nous attendions à partir déçus.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23495/la-grammaire/ladjectif/accord-de-ladjectif/accord-de-ladjectif-attribut/accord-de-ladjectif-attribut-du-sujet	morphology
0	Après Nicole, c’est désormais au tour de René de remettre sa carrière en question.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24366/le-vocabulaire/nuances-semantiques/difference-entre-desormais-dorenavant-et-maintenant	semantic
1	Pour se défendre, le policier a dû tirer sur le malfaiteur.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24476/la-syntaxe/le-complement-du-verbe/tirer-et-ses-complements	syntax
1	Ce film relate l’événement douloureux que fut la conscription de 1917.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22292/le-vocabulaire/paronymes/sens-et-emploi-de-avenement-et-de-evenement	semantic
0	Le bœuf wagyu est reconnu pour son extrême tendretée.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24478/le-vocabulaire/nuances-semantiques/difference-entre-tendresse-et-tendrete	semantic
1	Ma fille de 15 ans aimerait qu’on lui donne plus de liberté.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23676/les-emprunts-a-langlais/emprunts-integraux/lemprunt-deconseille-lousse	anglicism
1	Il fait partie de l’Université.	https://vitrinelinguistique.oqlf.gouv.qc.ca/21277/la-typographie/majuscules/emploi-de-la-majuscule-pour-des-types-de-denominations/majuscule-aux-noms-dinstitutions	syntax
0	Les chercheurs ont comparé leur méthodes de travail avant de faire équipe.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22773/la-grammaire/les-determinants/determinants-possessifs/accord-du-determinant-possessif-leur	morphology
0	Nous avons réservé deux places à l’avance pour cette pièce qui sera présentée la semaine prochaine.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22139/le-vocabulaire/pleonasmes/le-pleonasme-reserver-a-lavance	semantic
1	De braves gens nous ont accueillis à l’auberge.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22255/le-vocabulaire/improprietes/gens-impropriete-et-emplois-corrects	semantic
0	Il n’a pas connu ses bi-saïeuls.	https://vitrinelinguistique.oqlf.gouv.qc.ca/21021/lorthographe/emploi-du-trait-dunion/mots-composes/mots-composes-avec-prefixe-ou-element-grec-ou-latin/trait-dunion-ou-soudure-avec-lelement-bi8215	morphology
1	Mon inspiration sont les dieux grecs.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24462/la-grammaire/le-verbe/accord-du-verbe-avec-le-sujet/cas-particuliers-daccord-du-verbe/accord-avec-le-sujet-ou-lattribut	morphology
0	Ce genre de comportement arrogant est pathétique.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24061/les-emprunts-a-langlais/emprunts-semantiques/emploi-deconseille-de-lemprunt-pathetique	anglicism
0	Les portes ont été fermées à minuit et demie.	https://vitrinelinguistique.oqlf.gouv.qc.ca/21752/la-grammaire/ladjectif/accord-de-ladjectif/cas-particuliers-daccord-de-ladjectif/emploi-adjectival-et-adverbial-de-demi	morphology
0	Comment peux-tu parler en mal de ce pays, tu ni as été qu’une seule semaine?	https://vitrinelinguistique.oqlf.gouv.qc.ca/24451/la-grammaire/les-homophones-grammaticaux/les-homophones-ni-et-ny	morphology
1	Sitôt rentrés de l’école, les enfants s’empressent de faire leur devoir.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22364/la-grammaire/les-homophones-grammaticaux/les-homophones-sitot-et-si-tot	morphology
1	Nous pouvons difficilement refuser; c’est une proposition gagnant-gagnant.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24389/les-emprunts-a-langlais/emprunts-morphologiques/lemprunt-acceptable-gagnant-gagnant	anglicism
1	Le chiffre des dépenses annuelles de notre organisme pour l’année dernière est de 125 000 $.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24324/le-vocabulaire/nuances-semantiques/difference-entre-chiffre-et-nombre	semantic
1	J’ai été fasciné par ma rencontre avec un bouddhiste qui vit dans un total renoncement.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24611/le-vocabulaire/nuances-semantiques/difference-entre-renoncement-et-renonciation	semantic
1	Il prévoit aussi des subventions aux petites entreprises.	https://vitrinelinguistique.oqlf.gouv.qc.ca/21095/la-grammaire/ladverbe/emplois-de-aussi-comme-adverbe-et-comme-conjonction	morphology
0	Le débat était animer par une journaliste sportive.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22303/la-syntaxe/le-complement-du-verbe/animer-et-ses-complements	syntax
1	Je ne veux pas t’influencer, mais essaie‑le juste une fois, et tu ne le regretteras pas!	https://vitrinelinguistique.oqlf.gouv.qc.ca/24202/la-grammaire/le-verbe/modes/imperatif/generalites-sur-limperatif	morphology
1	Chaque fin de semaine, nous parcourons 300 kilomètres pour nous voir, plus exactement 312 kilomètres.	https://vitrinelinguistique.oqlf.gouv.qc.ca/25190/les-emprunts-a-langlais/emprunts-semantiques/emploi-deconseille-de-lemprunt-specifique	anglicism
0	Depuis ce matin, il est bouillis de fièvre.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24014/la-grammaire/le-verbe/conjugaison/emplois-du-verbe-bouillir	morphology
0	La lutte à la pauvreté est un combat sans fin.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23878/la-syntaxe/les-prepositions/preposition-apres-un-verbe/prepositions-a-employer-apres-le-verbe-lutter	syntax
0	Ta sœur, je l’ai pas encore vue.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23905/la-syntaxe/la-negation-et-la-restriction/generalites-sur-la-negation	syntax
1	En dernier lieu, j’aborderai les risques liés à cette intervention.	https://vitrinelinguistique.oqlf.gouv.qc.ca/25040/lorthographe/homophones-lexicaux/les-homophones-lieu-et-lieue	morphology
1	Elle a tenté d’interférer pour qu’ils cessent leur dispute.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22069/le-vocabulaire/tours-dhorizon-et-autres-explications/mises-au-point/les-differents-sens-du-verbe-interferer	semantic
1	De nombreux mots français ont divers sens.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24363/le-vocabulaire/nuances-semantiques/difference-entre-different-et-divers	semantic
0	Julie et sa jumelle sont seuls en leur genre : quelles filles épatantes!	https://vitrinelinguistique.oqlf.gouv.qc.ca/21615/la-grammaire/ladjectif/adjectif-employe-comme-adverbe/accord-de-seul-employe-comme-adverbe	morphology
1	Qu’est-ce que c’est que cette attitude‑là?	https://vitrinelinguistique.oqlf.gouv.qc.ca/24096/la-redaction-et-la-communication/figures-de-style/figures-jouant-sur-la-construction-de-la-phrase/lexpletion	syntax
1	Sa conformité avec la religion est bien connue.	https://vitrinelinguistique.oqlf.gouv.qc.ca/25329/la-syntaxe/les-prepositions/preposition-apres-un-adjectif/les-prepositions-apres-les-mots-conforme-conformement-et-conformite	syntax
1	La mise en ondes de l’émission radiophonique du matin s’est bien déroulée.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24815/le-vocabulaire/nuances-semantiques/difference-entre-antenne-et-ondes	semantic
1	Il a fait du guide son ami.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23587/les-emprunts-a-langlais/emprunts-integraux/lemprunt-deconseille-chum	anglicism
